Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Tremenda promo;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;42927;Carmen 90;Santiago;Pop Art;0;30;1D1B;;;350000.00;85000.00;12;0;15.00;1;1;0;Si;3;3.00;1;50723;O;32.60;1.95;No Disponible;2301;OK;LF: Si Mascotas ;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/pop-art/1358?codigo_referido=elkisd;813;Re-acondicionamiento
Arriendo Normal;43508;Serrano 611;Santiago;Concepto Move;0;30;1D1B;;88;310000;75000;3;0;50.00;2;1;0;Si;1;3.00;1;50963;;32.00;;Ofic. Santa Lucía;1774;OK;;2025-07-24;Ejecutado;No;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/concepto-move/256?selectedUnit=462245&codigo_referido=elkisd;1808-B;Lista para arrendar
Arriendo Especial Plus;44567;Franklin 160;Santiago;Sinergia Vicuña Torre A;0;30;1D1B;;;350000.00;65000.00;12;0;50.00;1;1;0;No;3;3.00;1;52576;SP;33.52;3.13;Inspector;541;OK;amoblado tributario;2025-04-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/sinergia-vicuna-torre-a/1856?selectedUnit=465067&codigo_referido=elkisd;1202-A;Lista para arrendar
Arriendo Normal;PRLD124-A;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;333000.00;105000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54546;S;35.67;22.50;;0;NOK;Cambio Interno - Se solicito gestionar contrato el 11-12-2024;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;124-A;Re-acondicionamiento
Arriendo Normal;PRLD523-A;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;335000.00;75000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54654;S;31.14;4.38;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;523-A;Re-acondicionamiento
Arriendo Normal;PRLD919-A;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;339000.00;73000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54762;O;30.61;4.24;;0;OK;A espera de entrega por parte de la Constructora;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;919-A;Lista para arrendar
Arriendo Normal;PRLD925-A;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;339000.00;78000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54768;S;32.96;3.68;;0;OK;;2025-06-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;925-A;Lista para arrendar
Arriendo Normal;PRLD103-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;325000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54774;O;31.97;2.08;;0;OK;A espera de entrega por parte de la Constructora;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?selectedUnit=466537&codigo_referido=elkisd;103-B;Lista para arrendar
Arriendo Normal;PRLD120-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;325000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54791;O;31.97;2.08;;0;OK;;2025-07-09;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?selectedUnit=466554&codigo_referido=elkisd;120-B;Lista para arrendar
Arriendo Normal;PRLD302-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;334000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54816;O;31.87;2.08;;0;OK;;2025-05-02;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?selectedUnit=466579&codigo_referido=elkisd;302-B;Lista para arrendar
Arriendo Normal;PRLD417-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;335000.00;77000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54854;O;32.48;3.87;;0;NOK;;2025-07-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;417-B;Lista para arrendar
Arriendo Normal;PRLD503-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;334000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54862;O;31.87;2.08;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;503-B;Re-acondicionamiento
Arriendo Normal;PRLD506-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;335000.00;75000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54865;O;31.36;4.38;;0;OK;Presenta filtración en baño proveniente del 606-B. Ya fue notificado a postventa
Se debe realizar fumigación profunda;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;506-B;Lista para arrendar
Arriendo Normal;PRLD618-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;334000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54899;O;31.87;2.08;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;618-B;Re-acondicionamiento
Arriendo Normal;PRLD705-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;334000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54908;O;31.87;2.08;;0;OK;Departamento reservado para cambio interno. Solicitada confección de contrato. ;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;705-B;Re-acondicionamiento
Arriendo Normal;PRLD918-B;Arturo Prat 621;Santiago;Midtown Santiago;1;30;1D1B;;;338000.00;74000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;54965;O;31.87;2.08;;0;OK;En espera de cambio de mampara;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/midtown-santiago/2274?codigo_referido=elkisd;918-B;Re-acondicionamiento
Arriendo Normal;45459;Antonio Ricaurte 317;Santiago;CBS Portugal;0;30;1D1B;;;330000.00;75000.00;12;0;50.00;1;1;0;Si;3;3.00;1;53437;S;30.00;0.00;Inspector;102;OK;LF REAJUSTE SEMESTRAL ;2025-08-20;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/cbs-portugal/1631?codigo_referido=elkisd;508;Re-acondicionamiento
Arriendo Especial;45921;Vergara 583;Santiago;Magdalena;0;30;1D1B;;;255000.00;125000.00;12;0;50.00;1;1;0;No;3;3.00;1;54424;NP;24.00;0.00;Ofic. Santa Lucía;1696;NOK;;2025-01-20;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/magdalena/1109?selectedUnit=467812&codigo_referido=elkisd;508;Lista para arrendar
Arriendo Normal;MRSD403;Morandé 776;Santiago;Morande Sur;1;30;1D1B;;;343000.00;80000.00;3;12;0.00;0;1;0;No;3;3.00;0;56424;O;36.42;0.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/morande-sur/2432?codigo_referido=elkisd;403;Re-acondicionamiento
Arriendo Normal;MRSD708;Morandé 776;Santiago;Morande Sur;1;30;1D1B;;;330000.00;80000.00;3;12;0.00;0;1;0;No;3;3.00;0;55988;SO;36.07;0.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/morande-sur/2432?codigo_referido=elkisd;708;Lista para arrendar
Arriendo Especial;FRKD103;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;325000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58760;P;33.00;4.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469870&codigo_referido=elkisd;103;Lista para arrendar
Arriendo Especial;FRKD111;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;314000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58756;S;33.00;7.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469878&codigo_referido=elkisd;111;Lista para arrendar
Arriendo Normal;FRKD112;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;313000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58755;S;33.00;6.00;;0;OK;;2025-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469879&codigo_referido=elkisd;112;Lista para arrendar
Arriendo Normal;FRKD118;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;330000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58751;N;33.00;4.00;;0;OK;;2025-08-21;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;118;Re-acondicionamiento
Arriendo Especial;FRKD120;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;330000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58749;N;33.00;4.00;;0;OK;;2025-07-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469887&codigo_referido=elkisd;120;Lista para arrendar
Arriendo Normal;FRKD121;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;328000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58748;N;33.00;4.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469888&codigo_referido=elkisd;121;Lista para arrendar
Arriendo Especial;FRKD206;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;328000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58743;P;33.00;4.00;;0;OK;;2025-06-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469894&codigo_referido=elkisd;206;Lista para arrendar
Arriendo Normal;FRKD305;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;331000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58727;P;33.00;4.00;;0;OK;;2024-05-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469917&codigo_referido=elkisd;305;Lista para arrendar
Arriendo Normal;FRKD326;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58721;P;33.00;4.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;326;Re-acondicionamiento
Arriendo Normal;FRKD345;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;333000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58707;N;33.00;4.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469957&codigo_referido=elkisd;345;Lista para arrendar
Arriendo Normal;FRKD425;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58697;P;33.00;4.00;;0;OK;;2025-08-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469983&codigo_referido=elkisd;425;Lista para arrendar
Arriendo Normal;FRKD426;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58696;P;33.00;4.00;;0;OK;;2025-07-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=469984&codigo_referido=elkisd;426;Lista para arrendar
Arriendo Normal;FRKD429;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58694;P;34.00;4.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;429;Re-acondicionamiento
Arriendo Normal;FRKD431;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58692;P;33.00;4.00;;0;OK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;431;Re-acondicionamiento
Arriendo Normal;FRKD446;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;331000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58681;N;33.00;4.00;;0;OK;;2025-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=470004&codigo_referido=elkisd;446;Lista para arrendar
Arriendo Normal;FRKD506;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;334000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58676;P;33.00;4.00;;0;OK;;2025-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;506;Lista para arrendar
Arriendo Normal;FRKD508;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;334000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58674;P;33.00;4.00;;0;OK;;2025-08-20;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;508;Re-acondicionamiento
Arriendo Normal;FRKD526;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;322000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58671;P;33.00;4.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?codigo_referido=elkisd;526;Re-acondicionamiento
Arriendo Normal;FRKD546;Centenario 1329;Santiago;FAM Huemul;1;30;1D1B;;;331000.00;80000.00;12;0;50.00;1;1;0;No;3;3.00;0;58656;N;33.00;4.00;;0;OK;;2025-07-29;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/fam-huemul/2499?selectedUnit=470050&codigo_referido=elkisd;546;Lista para arrendar
Arriendo Normal;48477;San Diego 255;Santiago;Conexión;0;30;1D1B;;;305000.00;45000.00;12;0;0.00;0;1;0;No;3;3.00;1;77245;N;29.26;3.94;Inspector;1221;NOK;;;Aprobado con mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/conexion/63?codigo_referido=elkisd;1304;Re-acondicionamiento
Arriendo Normal;PRBD303;Av. Vicuña Mackenna 30;Santiago;Urbana 30;1;30;1D1B;;;395000.00;77000.00;3;12;0.00;0;1;0;No;3;3.00;0;61428;P;33.00;0.00;;0;OK;;2025-07-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/urbana-30/2595?codigo_referido=elkisd;303;Lista para arrendar
Arriendo Normal;PRBD408;Av. Vicuña Mackenna 30;Santiago;Urbana 30;1;30;1D1B;;;385000.00;75000.00;3;12;0.00;0;1;0;No;3;3.00;0;61419;S;27.00;0.00;;0;OK;;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/urbana-30/2595?selectedUnit=472272&codigo_referido=elkisd;408;Lista para arrendar
Arriendo Normal;49276;Tarapacá 876;Santiago;Evolución;0;30;1D1B;;;295000.00;55000.00;12;0;0.00;0;1;0;No;3;3.00;1;61543;P;36.00;2.00;Inspector;1883;OK;LF: No Mascotas;2024-09-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/evolucion/93?codigo_referido=elkisd;1414-B;Re-acondicionamiento
Arriendo Normal;49294;Lord Cochrane 173;Santiago;Sensacion;0;30;1D1B;;;310000.00;65000.00;12;0;0.00;0;1;0;No;3;3.00;1;59345;P;33.00;2.00;Inspector;2750;NOK;LF: Si Mascotas;2025-08-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/sensacion/191?codigo_referido=elkisd;207-A;Re-acondicionamiento
Arriendo Normal;SNMD514;San Martín 811;Santiago;Vista San Martín;1;30;1D1B;;;358000.00;60000.00;3;12;0.00;0;1;0;No;3;3.00;0;59904;O;32.00;5.00;Inspector;1527;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vista-san-martin/2627?codigo_referido=elkisd;514;Re-acondicionamiento
Arriendo Normal;50259;Avenida Vicuña Mackenna 1231;Santiago;Espacio Oriente I Torre A;0;30;1D1B;;;340000.00;45000.00;12;0;0.00;0;1;0;No;3;3.00;1;77361;N;29.69;1.25;Inspector;2335;NOK;;2025-07-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/espacio-oriente-i-torre-a/87?selectedUnit=476029&codigo_referido=elkisd;2623-A;Lista para arrendar
Arriendo Especial;MBI051;Vergara 583;Santiago;Magdalena;0;30;1D1B;;;270000.00;120000.00;12;0;50.00;1;1;0;No;3;3.00;1;84237;N;35.00;0.00;Inspector;2816;OK;;2025-05-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/magdalena/1109?selectedUnit=476412&codigo_referido=elkisd;308;Lista para arrendar
Arriendo Normal;MBI068;Vergara 583;Santiago;Magdalena;0;30;1D1B;;;270000.00;120000.00;12;0;0.00;0;1;0;No;3;3.00;1;64018;;;;Ofic. Santa Lucía;2497;NOK;;2025-07-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/magdalena/1109?selectedUnit=476429&codigo_referido=elkisd;708;Lista para arrendar
Arriendo Normal;50824;General Gana 1063;Santiago;Torre Mayor;0;30;1D1B;398;542;290000;60000;12;0;0.00;0;1;0;Si;3;3.00;1;62766;O;37.00;3.00;Edificio Retail;161;OK;Usado - VR;2025-01-20;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/torre-mayor/369?codigo_referido=elkisd;2005-B;Re-acondicionamiento
Arriendo Normal;VNCD105;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;340000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;62030;N;28.00;2.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477529&codigo_referido=elkisd;105;Lista para arrendar
Arriendo Normal;VNCD106;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;350000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;62029;N;31.00;0.00;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477530&codigo_referido=elkisd;106;Lista para arrendar
Arriendo Normal;VNCD218;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;355000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;62016;N;33.00;2.00;;0;OK;;2025-06-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477548&codigo_referido=elkisd;218;Lista para arrendar
Arriendo Normal;VNCD313;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;380000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;62005;O;30.00;4.00;;0;OK;;2025-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477564&codigo_referido=elkisd;313;Lista para arrendar
Arriendo Normal;VNCD403;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;360000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61997;S;29.00;2.00;;0;OK;;2025-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477575&codigo_referido=elkisd;403;Lista para arrendar
Arriendo Normal;VNCD417;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;375000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61989;S;33.00;2.00;;0;OK;;2025-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477589&codigo_referido=elkisd;417;Lista para arrendar
Arriendo Normal;VNCD421;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;355000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61986;P;27.00;2.00;;0;OK;;2025-06-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477593&codigo_referido=elkisd;421;Lista para arrendar
Arriendo Normal;VNCD513;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;380000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61977;O;30.00;4.00;;0;OK;;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477606&codigo_referido=elkisd;513;Lista para arrendar
Arriendo Normal;VNCD516;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;385000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61976;S;31.00;4.00;;0;NOK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477609&codigo_referido=elkisd;516;Lista para arrendar
Arriendo Normal;VNCD821;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;345000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61930;P;27.00;2.00;;0;OK;;2025-06-09;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?codigo_referido=elkisd;821;Lista para arrendar
Arriendo Normal;VNCD903;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;360000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61927;S;29.00;2.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477680&codigo_referido=elkisd;903;Lista para arrendar
Arriendo Normal;VNCD1102;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;360000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61904;S;30.00;2.00;;0;OK;;2025-07-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477715&codigo_referido=elkisd;1102;Lista para arrendar
Arriendo Normal;VNCD1516;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;365000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61854;S;30.00;1.00;;0;OK;;2025-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?codigo_referido=elkisd;1516;Lista para arrendar
Arriendo Normal;VNCD1601;Av. Vicuña Mackenna 1441;Santiago;Vicuña Capital;1;30;1D1B;;;350000.00;75000.00;1;12;0.00;0;1;0;Si;3;3.00;0;61851;S;30.00;2.00;;0;OK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/vicuna-capital/2752?selectedUnit=477798&codigo_referido=elkisd;1601;Lista para arrendar
Arriendo Normal;51346;Arturo Prat 644;Santiago;Eco Núcleo Torre C;0;30;1D1B;;;255000.00;95000.00;12;0;50.00;2;1;0;Si;3;3.00;1;63276;N;34.32;3.03;Inspector;2459;OK;;2025-08-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/eco-nucleo-torre-c/2377?codigo_referido=elkisd;502-C;Re-acondicionamiento
;51347;Santo Domingo 1736;Santiago;Santo Domingo 1736;0;30;1D1B;;;290000.00;60000.00;12;0;0.00;0;1;0;Si;3;3.00;1;83993;;37.22;3.30;Inspector;439;NOK;;2025-08-18;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/santo-domingo-1736/1070?codigo_referido=elkisd;505-A;Re-acondicionamiento
Arriendo Normal;51850;Avenida Vicuña Mackenna 1207;Santiago;Espacio Oriente I Torre B;0;30;1D1B;;107;285000;45000;12;0;0.00;0;1;0;Si;3;3.00;1;62922;S;27.00;1.00;Inspector;1539;OK;Usado - VR;2025-07-28;Caducado;Si;;2905-B;Lista para arrendar
Arriendo Normal;51897;Manuel Antonio Tocornal 678;Santiago;Edificio Tocornal;0;30;1D1B;73;36;360000;110000;12;0;0.00;0;1;0;No;3;3.00;1;63319;P;30.50;6.00;Edificio Retail;2124;OK;JB REAJUSTE CADA 6 MESES;2025-08-20;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/edificio-tocornal/2763?codigo_referido=elkisd;312;Re-acondicionamiento
Arriendo Normal;52167;Eleuterio Ramírez 740;Santiago;Su centro;0;30;1D1B;;B-70;280000;40000;12;0;0.00;0;1;0;Si;3;3.00;1;63891;O;30.00;1.80;Edificio Retail;2065;OK;LF: REAJUSTE ANUAL Depto Usado / No Mascota;2025-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/su-centro/1093?selectedUnit=480096&codigo_referido=elkisd;710;Lista para arrendar
Arriendo Normal;CRRD315;José Miguel Carrera 68;Santiago;Carrera Capital;1;30;1D1B;;;350000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;64175;P;29.00;2.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/carrera-capital/2829?codigo_referido=elkisd;315;Re-acondicionamiento
Arriendo Normal;CRRD402;José Miguel Carrera 68;Santiago;Carrera Capital;1;30;1D1B;;;390000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;64182;P;39.00;7.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/carrera-capital/2829?codigo_referido=elkisd;402;Re-acondicionamiento
